,MI-Detroit,IN-Indianapolis,BE-St. Ghislain,IE-Dublin,SG-Singapore,TW-Changhua County
2010-03-26 00:00:00,8.19,12.78,10.96,8.23,26.47,14.88
2010-03-26 01:00:00,8.56,12.73,10.15,8.01,26.47,15.49
2010-03-26 02:00:00,8.23,12.7,10.0,7.81,25.73,15.89
2010-03-26 03:00:00,8.71,11.61,9.85,7.98,25.36,15.92
2010-03-26 04:00:00,7.81,11.58,9.87,7.81,25.36,15.74
2010-03-26 05:00:00,8.22,12.0,9.51,7.87,25.78,15.56
2010-03-26 06:00:00,8.07,10.04,8.89,7.73,25.25,15.32
2010-03-26 07:00:00,8.22,9.92,8.88,8.14,25.14,15.07
2010-03-26 08:00:00,7.32,9.89,9.51,8.48,26.02,15.11
2010-03-26 09:00:00,7.13,10.47,9.51,8.97,27.61,15.59
2010-03-26 10:00:00,7.21,11.13,9.77,9.74,28.9,16.36
2010-03-26 11:00:00,7.78,11.63,10.16,10.76,30.53,17.21
2010-03-26 12:00:00,7.19,11.58,11.24,12.34,31.95,18.28
2010-03-26 13:00:00,2.72,11.0,11.84,12.28,32.5,19.44
2010-03-26 14:00:00,2.59,9.92,12.53,12.79,33.23,20.09
2010-03-26 15:00:00,2.09,8.86,12.47,12.46,30.39,19.86
2010-03-26 16:00:00,1.95,7.76,12.56,11.88,30.19,19.11
2010-03-26 17:00:00,1.06,7.21,12.3,11.19,29.01,18.32
2010-03-26 18:00:00,0.94,6.61,11.27,9.86,27.96,17.53
2010-03-26 19:00:00,0.02,4.95,10.07,8.82,27.91,16.68
2010-03-26 20:00:00,-0.16,4.88,8.74,8.59,27.48,16.09
2010-03-26 21:00:00,-1.04,4.38,7.96,7.86,27.51,16.02
2010-03-26 22:00:00,-1.11,3.84,7.91,7.99,27.2,16.2
2010-03-26 23:00:00,-1.61,2.74,7.78,7.62,27.24,16.11
2010-03-27 00:00:00,-2.17,2.74,7.77,6.56,26.47,15.42
2010-03-27 01:00:00,-2.62,2.18,7.78,6.97,26.1,14.47
2010-03-27 02:00:00,-2.73,1.64,7.61,6.72,26.22,13.76
2010-03-27 03:00:00,-3.2,1.08,7.15,6.9,26.1,13.43
2010-03-27 04:00:00,-3.74,0.53,6.93,6.71,25.36,13.36
2010-03-27 05:00:00,-4.28,0.5,6.12,7.55,26.53,13.66
2010-03-27 06:00:00,-4.78,-0.57,5.81,7.67,26.78,14.41
2010-03-27 07:00:00,-4.83,-1.11,6.11,7.49,26.78,15.54
2010-03-27 08:00:00,-4.37,-1.66,7.22,7.91,27.22,16.99
2010-03-27 09:00:00,-2.78,-0.63,8.56,9.03,28.02,19.04
2010-03-27 10:00:00,-1.26,-0.02,8.93,10.24,29.91,21.41
2010-03-27 11:00:00,0.11,1.07,9.67,10.71,31.21,23.1
2010-03-27 12:00:00,0.21,2.13,10.59,11.18,32.12,23.67
2010-03-27 13:00:00,0.67,3.28,11.09,11.01,32.58,23.57
2010-03-27 14:00:00,0.71,3.84,10.9,12.08,32.49,23.21
2010-03-27 15:00:00,1.33,5.49,11.08,11.66,32.94,22.65
2010-03-27 16:00:00,2.13,6.1,11.22,11.38,32.1,21.83
2010-03-27 17:00:00,1.9,7.11,11.08,10.47,31.27,20.98
2010-03-27 18:00:00,1.81,7.12,10.9,8.93,30.33,20.11
2010-03-27 19:00:00,0.59,6.57,9.91,8.44,29.03,19.21
2010-03-27 20:00:00,3.57,12.72,9.82,8.12,28.1,18.55
2010-03-27 21:00:00,-0.72,3.74,9.82,7.4,27.38,18.39
2010-03-27 22:00:00,-1.71,3.16,8.86,7.34,27.29,18.48
2010-03-27 23:00:00,-2.72,2.13,8.71,7.72,27.16,18.33
2010-03-28 00:00:00,-2.71,1.54,8.48,7.48,26.47,17.61
2010-03-28 01:00:00,-2.77,0.99,8.23,7.36,26.1,16.65
2010-03-28 02:00:00,-3.11,0.49,7.7,5.7,26.1,15.98
2010-03-28 03:00:00,-3.52,0.49,7.7,4.34,26.1,15.84
2010-03-28 04:00:00,-3.62,-0.04,7.77,4.14,26.1,15.99
2010-03-28 05:00:00,-3.76,-0.58,7.69,3.83,26.36,16.33
2010-03-28 06:00:00,-4.11,-0.61,7.15,4.21,26.0,16.83
2010-03-28 07:00:00,-4.39,-1.13,7.71,5.71,26.0,17.51
2010-03-28 08:00:00,-2.54,-1.13,8.08,6.9,27.02,18.33
2010-03-28 09:00:00,-0.49,-0.01,9.04,7.64,28.64,19.34
2010-03-28 10:00:00,0.97,2.22,9.77,8.49,30.09,20.48
2010-03-28 11:00:00,2.04,4.94,9.53,9.41,31.66,21.54
2010-03-28 12:00:00,3.55,7.24,10.24,9.32,32.3,22.62
2010-03-28 13:00:00,4.59,9.42,10.66,9.76,32.88,23.63
2010-03-28 14:00:00,5.62,11.58,12.24,10.88,32.65,24.11
2010-03-28 15:00:00,6.17,13.27,11.78,11.06,33.07,23.73
2010-03-28 16:00:00,6.7,14.32,11.77,9.69,32.83,22.83
2010-03-28 17:00:00,6.27,13.87,11.08,9.24,32.4,21.88
2010-03-28 18:00:00,6.31,13.88,10.16,8.74,31.22,20.96
2010-03-28 19:00:00,5.31,13.32,9.91,7.53,29.55,19.99
2010-03-28 20:00:00,6.1,7.23,9.82,6.99,28.92,19.32
2010-03-28 21:00:00,3.76,12.17,9.04,6.08,28.08,19.29
2010-03-28 22:00:00,3.14,11.57,9.22,6.02,27.61,19.57
2010-03-28 23:00:00,2.64,11.05,9.34,5.13,27.63,19.44
2010-03-29 00:00:00,2.72,11.05,9.34,4.73,27.22,18.47
2010-03-29 01:00:00,2.72,10.43,10.93,4.67,26.47,17.09
2010-03-29 02:00:00,2.72,9.37,10.88,5.07,26.52,15.98
2010-03-29 03:00:00,3.24,8.84,10.77,5.03,26.1,15.3
2010-03-29 04:00:00,3.24,8.84,10.31,5.45,26.1,14.89
2010-03-29 05:00:00,3.27,8.8,10.27,5.28,26.59,14.98
2010-03-29 06:00:00,3.74,8.84,10.15,5.07,25.89,15.74
2010-03-29 07:00:00,3.32,8.87,10.15,4.88,25.89,17.01
2010-03-29 08:00:00,3.83,9.36,10.0,4.7,26.98,18.55
2010-03-29 09:00:00,5.94,8.87,10.08,4.93,28.61,20.51
2010-03-29 10:00:00,7.36,8.87,10.93,4.97,29.81,22.75
2010-03-29 11:00:00,6.82,9.98,11.86,4.97,31.26,24.55
2010-03-29 12:00:00,6.42,10.0,12.19,4.99,32.3,25.72
2010-03-29 13:00:00,6.46,11.08,13.24,5.21,32.73,26.46
2010-03-29 14:00:00,6.37,10.59,14.02,5.95,33.52,26.67
2010-03-29 15:00:00,6.44,10.57,15.31,6.83,33.08,26.1
2010-03-29 16:00:00,6.83,8.98,15.31,7.68,30.09,25.0
2010-03-29 17:00:00,6.38,9.43,15.14,8.71,26.91,23.99
2010-03-29 18:00:00,6.11,8.87,15.0,9.11,26.76,23.32
2010-03-29 19:00:00,6.04,8.78,14.82,9.07,27.22,22.73
2010-03-29 20:00:00,6.29,9.96,13.79,8.67,27.71,22.22
2010-03-29 21:00:00,6.43,6.73,13.56,8.77,27.31,21.83
2010-03-29 22:00:00,6.01,6.13,13.01,7.68,27.41,21.52
2010-03-29 23:00:00,5.94,5.56,11.9,6.74,27.33,21.11
2010-03-30 00:00:00,5.09,4.97,10.81,5.04,26.84,20.44
2010-03-30 01:00:00,4.94,3.93,10.11,4.15,26.47,19.67
2010-03-30 02:00:00,4.48,3.34,9.69,3.41,26.35,19.11
2010-03-30 03:00:00,4.43,2.27,10.35,3.18,26.1,18.85
2010-03-30 04:00:00,3.39,2.21,9.72,2.91,26.1,18.81
2010-03-30 05:00:00,3.32,1.7,9.96,1.91,26.48,18.99
2010-03-30 06:00:00,2.26,2.21,10.42,1.49,26.47,19.42
2010-03-30 07:00:00,1.77,2.7,9.92,1.53,26.52,20.08
2010-03-30 08:00:00,2.22,2.71,10.48,1.55,26.52,21.01
2010-03-30 09:00:00,2.75,2.78,10.62,2.39,27.46,22.41
2010-03-30 10:00:00,3.79,3.9,10.78,2.77,28.49,24.07
2010-03-30 11:00:00,3.83,5.65,10.07,3.17,29.42,25.32
2010-03-30 12:00:00,3.83,8.26,10.23,3.28,30.24,25.97
2010-03-30 13:00:00,4.8,9.93,11.01,3.42,31.56,26.2
2010-03-30 14:00:00,5.94,11.49,11.02,3.36,29.64,26.01
2010-03-30 15:00:00,7.97,11.59,12.09,3.66,29.89,25.17
2010-03-30 16:00:00,8.49,12.14,12.42,2.71,28.85,23.91
2010-03-30 17:00:00,8.49,12.64,12.34,2.62,27.79,22.78
2010-03-30 18:00:00,8.39,11.62,7.97,2.62,27.62,21.95
2010-03-30 19:00:00,7.47,11.63,5.72,2.79,28.19,21.26
2010-03-30 20:00:00,8.56,13.37,5.99,3.46,27.57,20.77
2010-03-30 21:00:00,4.61,8.29,5.83,2.22,27.53,20.57
2010-03-30 22:00:00,3.07,8.09,5.67,1.97,27.73,20.57
2010-03-30 23:00:00,1.68,5.54,5.82,1.77,27.43,20.56
2010-03-31 00:00:00,0.73,5.47,5.93,1.97,26.84,20.49
2010-03-31 01:00:00,0.52,5.87,5.86,1.52,26.84,20.42
2010-03-31 02:00:00,0.01,4.81,5.79,2.09,26.47,20.22
2010-03-31 03:00:00,-0.46,3.71,5.62,2.06,26.1,19.64
2010-03-31 04:00:00,-0.59,4.11,5.7,2.09,26.1,18.94
2010-03-31 05:00:00,-1.13,2.56,5.75,1.92,26.47,18.66
2010-03-31 06:00:00,-2.38,3.04,5.78,1.56,26.57,18.99
2010-03-31 07:00:00,-2.02,2.97,5.7,1.9,26.36,19.75
2010-03-31 08:00:00,-1.99,2.03,5.82,2.54,26.62,20.88
2010-03-31 09:00:00,-1.53,3.83,6.19,2.98,27.35,22.68
2010-03-31 10:00:00,-0.97,6.15,7.22,3.7,28.63,24.84
2010-03-31 11:00:00,1.86,8.29,7.42,4.24,29.79,26.43
2010-03-31 12:00:00,2.53,9.98,7.84,5.36,30.48,27.01
2010-03-31 13:00:00,7.01,11.62,7.54,5.49,31.64,27.0
2010-03-31 14:00:00,8.14,13.23,6.15,6.49,31.84,26.77
2010-03-31 15:00:00,9.11,14.34,7.46,6.22,31.04,26.37
2010-03-31 16:00:00,10.01,14.93,6.22,4.76,28.48,25.74
2010-03-31 17:00:00,11.13,15.52,6.38,5.28,28.05,25.11
2010-03-31 18:00:00,10.81,16.07,7.04,4.16,26.87,24.83
2010-03-31 19:00:00,10.83,16.02,6.72,3.42,26.21,24.55
2010-03-31 20:00:00,12.94,22.69,5.46,3.01,26.27,24.27
2010-03-31 21:00:00,7.64,12.15,3.63,2.1,26.63,23.98
2010-03-31 22:00:00,5.7,10.52,3.48,1.87,26.53,23.67
2010-03-31 23:00:00,4.76,9.38,2.93,1.58,26.48,23.33
2010-04-01 00:00:00,4.73,8.76,2.93,1.56,26.85,22.51
2010-04-01 01:00:00,4.76,8.71,2.3,1.09,26.47,21.61
2010-04-01 02:00:00,4.29,7.64,2.63,1.04,26.64,20.88
2010-04-01 03:00:00,3.73,7.54,2.54,1.32,26.47,20.31
2010-04-01 04:00:00,2.83,7.58,2.22,0.88,25.74,19.92
2010-04-01 05:00:00,2.04,8.48,2.36,1.33,26.38,19.98
2010-04-01 06:00:00,4.13,6.46,2.3,1.33,26.36,20.68
2010-04-01 07:00:00,4.08,5.57,2.3,1.7,25.89,21.83
2010-04-01 08:00:00,3.44,7.16,2.29,2.04,27.12,23.21
2010-04-01 09:00:00,6.83,9.44,3.63,2.88,28.72,25.0
2010-04-01 10:00:00,9.72,12.76,4.92,3.35,30.32,27.02
2010-04-01 11:00:00,12.23,15.99,6.02,4.83,30.87,28.44
2010-04-01 12:00:00,13.73,19.31,6.57,5.6,31.04,28.89
2010-04-01 13:00:00,15.66,22.53,7.66,5.64,31.11,28.75
2010-04-01 14:00:00,17.19,23.17,8.22,7.37,26.69,28.33
2010-04-01 15:00:00,17.86,24.32,8.59,7.53,27.32,27.61
2010-04-01 16:00:00,18.49,25.93,9.01,7.28,30.21,26.61
2010-04-01 17:00:00,18.97,26.03,8.98,6.69,30.44,25.77
2010-04-01 18:00:00,18.84,24.92,8.69,6.16,30.87,25.31
2010-04-01 19:00:00,17.11,23.32,7.91,5.89,29.84,25.01
2010-04-01 20:00:00,19.99,23.38,6.64,3.72,28.77,24.66
2010-04-01 21:00:00,12.43,20.08,5.23,3.46,28.04,24.41
2010-04-01 22:00:00,11.8,19.4,3.74,3.68,27.61,24.12
2010-04-01 23:00:00,11.02,17.78,3.69,3.28,27.48,23.82
2010-04-02 00:00:00,12.1,17.17,2.55,2.12,26.47,23.53
2010-04-02 01:00:00,12.11,17.06,3.25,2.78,26.47,23.28
2010-04-02 02:00:00,13.71,15.37,3.81,3.12,26.14,23.1
2010-04-02 03:00:00,13.82,15.78,3.23,3.26,26.1,23.01
2010-04-02 04:00:00,13.45,14.86,3.51,3.83,25.36,23.07
2010-04-02 05:00:00,13.26,15.98,3.46,4.72,26.46,22.99
2010-04-02 06:00:00,12.26,14.98,3.66,4.54,25.89,22.48
2010-04-02 07:00:00,11.34,13.91,3.66,5.46,25.34,21.84
2010-04-02 08:00:00,11.51,13.94,3.89,5.86,26.75,21.65
2010-04-02 09:00:00,13.68,16.65,4.92,6.11,28.22,22.38
2010-04-02 10:00:00,15.87,18.82,6.99,5.98,29.81,23.58
2010-04-02 11:00:00,18.06,21.0,7.92,6.44,31.36,24.43
2010-04-02 12:00:00,19.59,23.21,9.3,6.78,32.2,24.67
2010-04-02 13:00:00,21.36,24.36,10.0,7.17,32.24,24.56
2010-04-02 14:00:00,22.49,25.96,10.07,8.16,31.61,24.11
2010-04-02 15:00:00,23.42,27.11,9.92,9.0,30.74,23.13
2010-04-02 16:00:00,23.42,27.71,9.51,9.13,29.79,21.8
2010-04-02 17:00:00,23.92,27.74,8.91,7.99,30.9,20.64
2010-04-02 18:00:00,24.61,26.66,7.37,7.81,30.9,19.79
2010-04-02 19:00:00,23.67,25.57,7.76,7.28,29.69,19.1
2010-04-02 20:00:00,21.85,22.81,7.54,6.73,28.97,18.76
2010-04-02 21:00:00,19.63,22.21,7.61,4.69,28.35,19.13
2010-04-02 22:00:00,18.68,21.07,7.15,4.79,27.86,19.84
2010-04-02 23:00:00,18.14,20.06,6.44,5.49,27.81,20.0
2010-04-03 00:00:00,17.77,20.52,6.11,4.79,26.84,18.94
2010-04-03 01:00:00,18.33,18.93,6.81,4.67,26.84,17.32
2010-04-03 02:00:00,17.53,18.56,6.04,5.06,26.39,16.2
2010-04-03 03:00:00,15.51,17.08,5.96,4.17,26.1,16.08
2010-04-03 04:00:00,14.91,18.21,5.96,3.29,26.1,16.45
2010-04-03 05:00:00,13.26,18.23,5.91,2.64,26.35,16.88
2010-04-03 06:00:00,12.61,15.57,4.92,0.64,26.47,17.25
2010-04-03 07:00:00,12.02,15.41,6.03,0.35,26.57,17.68
2010-04-03 08:00:00,12.6,15.98,6.04,1.91,27.48,18.1
2010-04-03 09:00:00,13.99,17.71,6.97,4.03,29.42,18.44
2010-04-03 10:00:00,16.26,19.98,7.69,5.63,30.91,18.78
2010-04-03 11:00:00,19.05,21.65,7.97,6.88,31.93,19.3
2010-04-03 12:00:00,21.41,23.31,8.84,7.5,32.29,20.19
2010-04-03 13:00:00,24.24,24.99,10.12,8.42,32.29,21.26
2010-04-03 14:00:00,24.56,26.53,10.43,7.3,27.36,22.08
2010-04-03 15:00:00,24.71,26.62,9.39,8.52,26.62,22.56
2010-04-03 16:00:00,25.05,26.66,8.19,6.75,26.85,22.78
2010-04-03 17:00:00,24.75,26.64,9.47,6.87,26.54,22.65
2010-04-03 18:00:00,24.12,26.12,9.79,6.62,26.26,21.86
2010-04-03 19:00:00,23.39,24.97,8.33,5.8,26.26,20.71
2010-04-03 20:00:00,13.82,14.43,8.26,5.66,26.19,19.98
2010-04-03 21:00:00,20.53,20.62,7.61,5.13,25.25,20.17
2010-04-03 22:00:00,19.62,21.14,7.61,5.42,25.25,20.78
2010-04-03 23:00:00,19.66,21.58,7.49,4.64,25.32,21.11
2010-04-04 00:00:00,18.29,19.99,7.7,3.18,25.36,20.78
2010-04-04 01:00:00,17.28,18.82,7.55,2.26,25.36,20.17
2010-04-04 02:00:00,17.58,19.34,6.99,2.12,25.28,19.66
2010-04-04 03:00:00,16.08,18.4,7.36,2.06,25.36,19.33
2010-04-04 04:00:00,15.37,16.18,7.14,2.03,25.36,19.1
2010-04-04 05:00:00,14.87,15.46,7.16,1.83,25.87,19.11
2010-04-04 06:00:00,13.38,14.21,6.97,1.32,25.46,19.39
2010-04-04 07:00:00,13.32,13.57,6.82,1.32,23.81,19.92
2010-04-04 08:00:00,15.23,12.14,6.24,2.12,23.37,20.66
2010-04-04 09:00:00,16.4,14.33,6.34,3.54,23.17,21.9
2010-04-04 10:00:00,17.92,12.34,7.12,5.13,23.98,23.36
2010-04-04 11:00:00,20.11,10.6,7.41,6.42,24.99,24.21
2010-04-04 12:00:00,21.94,11.12,7.92,7.52,25.49,23.94
2010-04-04 13:00:00,23.11,11.21,8.95,8.49,25.91,23.07
2010-04-04 14:00:00,23.23,11.69,9.77,8.61,26.21,22.29
2010-04-04 15:00:00,19.81,14.82,9.63,8.41,27.22,21.92
2010-04-04 16:00:00,15.94,15.52,9.91,8.3,27.61,21.64
2010-04-04 17:00:00,16.49,15.53,8.52,8.64,27.68,21.31
2010-04-04 18:00:00,12.87,17.04,7.54,8.21,27.62,20.82
2010-04-04 19:00:00,13.32,16.56,7.39,7.44,27.12,20.28
2010-04-04 20:00:00,15.29,21.67,7.26,6.63,26.84,19.87
2010-04-04 21:00:00,12.69,12.2,6.78,6.29,26.74,19.7
2010-04-04 22:00:00,12.27,11.59,5.93,6.46,26.79,19.66
2010-04-04 23:00:00,11.77,11.44,5.27,6.49,26.74,19.66
2010-04-05 00:00:00,10.69,10.77,4.3,6.72,25.28,19.66
2010-04-05 01:00:00,10.02,10.24,4.04,7.75,25.36,19.69
2010-04-05 02:00:00,8.94,9.18,3.66,7.4,25.16,19.77
2010-04-05 03:00:00,7.87,9.84,3.01,7.88,24.25,19.86
2010-04-05 04:00:00,8.21,9.89,2.47,8.31,24.25,19.99
2010-04-05 05:00:00,7.74,8.78,2.63,8.51,25.08,20.22
2010-04-05 06:00:00,6.35,8.24,2.92,9.18,25.14,20.53
2010-04-05 07:00:00,5.71,8.18,2.75,9.35,24.71,20.94
2010-04-05 08:00:00,5.84,8.76,3.18,9.55,25.92,21.54
2010-04-05 09:00:00,9.34,10.55,4.59,10.09,27.63,22.57
2010-04-05 10:00:00,12.03,12.79,5.88,10.29,29.71,23.77
2010-04-05 11:00:00,13.65,16.61,7.36,10.43,30.92,24.53
2010-04-05 12:00:00,15.16,19.89,9.35,11.32,31.75,24.46
2010-04-05 13:00:00,15.76,22.11,10.11,11.65,32.05,23.93
2010-04-05 14:00:00,16.17,23.23,10.93,12.08,32.2,23.53
2010-04-05 15:00:00,17.01,23.77,11.56,11.76,32.54,23.54
2010-04-05 16:00:00,17.64,24.31,11.39,11.29,29.85,23.67
2010-04-05 17:00:00,18.31,23.78,11.19,10.75,28.92,23.66
2010-04-05 18:00:00,17.97,23.84,11.98,10.38,28.32,23.29
2010-04-05 19:00:00,16.79,23.82,11.22,10.32,27.43,22.78
2010-04-05 20:00:00,19.3,18.83,10.22,9.64,27.15,22.44
2010-04-05 21:00:00,14.32,20.51,9.0,9.41,26.95,22.5
2010-04-05 22:00:00,15.68,19.43,8.13,9.43,26.95,22.74
2010-04-05 23:00:00,15.76,19.43,7.62,9.6,26.62,22.78
2010-04-06 00:00:00,14.81,19.89,6.82,9.23,26.14,22.38
2010-04-06 01:00:00,14.63,20.53,5.95,9.57,26.47,21.78
2010-04-06 02:00:00,13.66,17.28,7.8,9.15,26.02,21.33
2010-04-06 03:00:00,14.53,19.43,5.42,9.12,26.1,21.16
2010-04-06 04:00:00,15.81,17.81,4.83,9.12,25.36,21.13
2010-04-06 05:00:00,12.79,18.28,4.68,8.64,25.38,21.22
2010-04-06 06:00:00,11.85,17.8,3.89,8.44,25.11,21.42
2010-04-06 07:00:00,11.22,17.79,4.51,8.27,25.36,21.73
2010-04-06 08:00:00,12.65,17.79,5.71,8.49,26.89,22.09
2010-04-06 09:00:00,14.83,18.4,7.24,8.58,28.93,22.53
2010-04-06 10:00:00,16.13,19.91,9.77,9.36,30.53,23.01
2010-04-06 11:00:00,17.24,20.54,12.09,8.44,31.99,23.42
2010-04-06 12:00:00,19.32,22.16,12.93,8.18,32.5,23.73
2010-04-06 13:00:00,21.0,23.74,13.99,8.27,32.73,23.97
2010-04-06 14:00:00,21.92,23.89,15.23,8.62,33.42,24.19
2010-04-06 15:00:00,22.1,24.45,16.11,9.57,33.71,24.54
2010-04-06 16:00:00,22.49,25.53,17.24,10.51,33.46,24.86
2010-04-06 17:00:00,23.14,20.33,17.58,11.33,32.55,24.77
2010-04-06 18:00:00,22.53,20.16,17.55,10.56,32.3,23.82
2010-04-06 19:00:00,22.04,19.81,16.69,9.94,30.86,22.47
2010-04-06 20:00:00,19.48,25.56,14.79,9.01,30.03,21.65
2010-04-06 21:00:00,19.66,17.81,13.17,8.39,28.6,22.04
2010-04-06 22:00:00,18.04,17.27,11.69,7.75,28.89,22.97
2010-04-06 23:00:00,16.46,17.78,10.46,7.45,28.1,23.33
2010-04-07 00:00:00,15.33,17.82,10.73,6.67,27.22,22.51
2010-04-07 01:00:00,14.42,18.29,10.54,5.62,27.22,21.13
2010-04-07 02:00:00,13.57,18.4,10.34,5.59,27.22,19.98
2010-04-07 03:00:00,12.11,19.36,9.47,4.53,26.84,19.34
2010-04-07 04:00:00,12.04,19.38,9.06,3.79,26.84,18.94
2010-04-07 05:00:00,12.05,19.38,8.07,3.42,27.39,18.76
2010-04-07 06:00:00,11.97,18.29,8.63,3.39,27.07,18.78
2010-04-07 07:00:00,10.94,17.22,8.05,4.04,27.07,19.03
2010-04-07 08:00:00,11.92,17.26,8.54,4.36,27.72,19.55
2010-04-07 09:00:00,11.53,18.94,10.5,5.99,29.78,20.52
2010-04-07 10:00:00,12.61,21.11,12.63,8.13,31.01,21.77
2010-04-07 11:00:00,13.54,22.77,14.53,9.33,32.2,22.88
2010-04-07 12:00:00,14.39,24.43,15.03,10.35,32.63,23.88
2010-04-07 13:00:00,14.78,26.04,15.96,11.01,32.78,24.74
2010-04-07 14:00:00,14.58,27.2,16.38,11.56,33.11,25.0
2010-04-07 15:00:00,15.44,28.27,16.49,11.39,33.53,24.32
2010-04-07 16:00:00,16.21,28.28,16.34,11.22,32.18,23.03
2010-04-07 17:00:00,17.79,27.79,15.54,11.78,31.27,21.76
2010-04-07 18:00:00,20.15,27.26,14.27,11.51,29.96,20.53
2010-04-07 19:00:00,20.11,26.67,13.4,10.37,29.61,19.3
2010-04-07 20:00:00,14.77,17.81,12.37,8.74,28.92,18.53
2010-04-07 21:00:00,17.69,23.94,11.29,7.91,28.97,18.62
2010-04-07 22:00:00,15.83,23.86,11.06,7.47,28.88,19.16
2010-04-07 23:00:00,16.39,23.28,10.36,7.57,27.96,19.44
2010-04-08 00:00:00,16.86,22.72,9.14,6.67,27.58,19.1
2010-04-08 01:00:00,19.85,23.17,8.99,6.66,27.58,18.49
2010-04-08 02:00:00,20.76,22.12,8.09,6.18,26.93,17.99
2010-04-08 03:00:00,21.33,22.12,8.51,5.96,26.84,17.64
2010-04-08 04:00:00,20.34,22.11,7.88,5.92,26.84,17.39
2010-04-08 05:00:00,19.83,21.07,7.94,5.95,26.96,17.54
2010-04-08 06:00:00,19.79,21.07,7.31,6.02,27.07,17.92
2010-04-08 07:00:00,17.32,21.01,7.22,6.73,26.52,18.51
2010-04-08 08:00:00,17.59,20.48,7.22,6.96,27.24,19.2
2010-04-08 09:00:00,17.57,20.51,7.14,7.73,28.34,19.87
2010-04-08 10:00:00,18.52,21.07,7.3,8.51,29.42,20.39
2010-04-08 11:00:00,19.16,20.97,7.77,9.82,30.86,20.64
2010-04-08 12:00:00,18.83,19.96,8.77,11.07,31.34,20.27
2010-04-08 13:00:00,16.97,18.88,9.17,11.27,32.3,19.31
2010-04-08 14:00:00,15.99,18.92,10.32,12.39,32.5,18.53
2010-04-08 15:00:00,15.96,20.0,10.98,12.06,32.98,18.23
2010-04-08 16:00:00,16.44,19.4,11.76,11.68,32.87,18.12
2010-04-08 17:00:00,15.63,18.93,11.86,11.92,32.3,17.99
2010-04-08 18:00:00,14.67,18.96,11.89,11.79,31.36,17.77
2010-04-08 19:00:00,13.74,18.88,11.16,10.99,30.14,17.54
2010-04-08 20:00:00,7.49,7.76,9.58,9.06,29.45,17.44
2010-04-08 21:00:00,13.6,14.02,7.54,8.44,29.03,17.62
2010-04-08 22:00:00,13.77,13.93,7.22,8.15,29.03,17.92
2010-04-08 23:00:00,12.77,13.88,6.26,8.16,28.63,17.99
2010-04-09 00:00:00,13.09,13.8,5.38,7.68,28.33,17.61
2010-04-09 01:00:00,12.98,12.29,4.37,7.57,27.22,17.0
2010-04-09 02:00:00,13.05,12.22,4.3,8.32,27.22,16.54
2010-04-09 03:00:00,12.56,11.66,2.65,8.17,27.22,16.34
2010-04-09 04:00:00,12.51,11.66,2.47,7.11,26.47,16.28
2010-04-09 05:00:00,12.98,11.09,2.5,7.04,27.14,16.43
2010-04-09 06:00:00,13.63,10.02,1.94,5.06,27.18,16.76
2010-04-09 07:00:00,13.24,9.39,2.39,3.98,27.18,17.29
2010-04-09 08:00:00,13.19,9.29,2.69,7.64,27.68,18.21
2010-04-09 09:00:00,12.28,7.76,6.07,9.82,28.9,19.83
2010-04-09 10:00:00,12.14,6.13,9.03,10.76,30.92,21.83
2010-04-09 11:00:00,11.15,7.13,11.44,11.36,32.08,23.42
2010-04-09 12:00:00,10.07,7.16,12.59,11.88,32.39,24.36
2010-04-09 13:00:00,8.46,7.74,13.77,12.09,32.67,24.89
2010-04-09 14:00:00,7.91,8.32,14.78,13.0,33.27,24.98
2010-04-09 15:00:00,7.82,8.8,14.9,12.38,30.89,24.48
2010-04-09 16:00:00,7.79,9.86,15.12,12.38,31.88,23.55
2010-04-09 17:00:00,7.75,9.41,15.24,12.18,29.93,22.65
2010-04-09 18:00:00,7.31,9.88,14.07,11.97,29.49,21.92
2010-04-09 19:00:00,6.68,8.88,13.89,11.27,29.89,21.22
2010-04-09 20:00:00,7.05,11.6,11.75,9.17,28.97,20.66
2010-04-09 21:00:00,5.61,6.67,10.39,8.57,28.97,20.36
2010-04-09 22:00:00,5.14,5.12,9.46,7.14,28.97,20.19
2010-04-09 23:00:00,3.54,3.94,8.65,5.75,28.64,20.0
2010-04-10 00:00:00,2.33,3.9,7.68,4.63,28.16,19.68
2010-04-10 01:00:00,2.73,2.76,7.76,3.94,27.95,19.33
2010-04-10 02:00:00,1.84,2.78,7.29,3.42,27.59,18.99
2010-04-10 03:00:00,1.74,2.31,7.22,4.14,27.22,18.63
2010-04-10 04:00:00,2.21,1.7,6.5,3.63,26.84,18.28
2010-04-10 05:00:00,2.26,2.29,5.56,3.46,27.1,18.21
2010-04-10 06:00:00,2.21,1.73,5.16,2.41,27.18,18.38
2010-04-10 07:00:00,1.88,1.68,5.0,2.27,27.1,18.82
2010-04-10 08:00:00,1.8,1.22,5.39,4.86,27.1,19.87
2010-04-10 09:00:00,1.83,3.87,5.93,9.13,27.39,22.03
2010-04-10 10:00:00,2.23,6.07,6.63,11.19,27.05,24.79
2010-04-10 11:00:00,2.66,7.71,8.04,12.95,26.39,27.09
2010-04-10 12:00:00,3.22,9.36,10.71,13.44,28.57,28.71
2010-04-10 13:00:00,3.74,10.48,11.42,13.12,30.24,29.86
2010-04-10 14:00:00,4.36,11.07,12.33,13.15,30.79,30.13
